Compound_CID,Name,SMILES
71442147,N-(3-Hydroxy-2-methylbutan-2-yl)-N-propan-2-ylnitrous amide,CC(C)N(C(C)(C)C(C)O)N=O
16131186,Galanin-(1-13)-bradykinin-(2-9)-amide,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N3CCC[C@H]3C(=O)N4CCC[C@H]4C(=O)NCC(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CO)C(=O)N6CCC[C@H]6C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@H](CC8=CNC9=CC=CC=C98)NC(=O)CN)O
16132250,Galanin (1-13)-spantide amide,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H](CC5=CNC6=CC=CC=C65)C(=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC7=CNC8=CC=CC=C87)NC(=O)[C@H](CC9=CC=CC=C9)N)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)CN)O
16131191,"Parathyroid hormone (1-31)amide, human",CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1C=NC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2C=NC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)OC(=O)CC[C@@H](C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N
16132227,"Protein kinase inhibitor (6-22)amide, 4-azidophenylalanine(10)-",CC[C@H](C)[C@@H](C(=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H]([C@@H](C)O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC2=CC=C(C=C2)N=[N+]=[N-])N
154284582,N-(sec-Butyl)-N-phenylnitrous amide,CCC(C)N(C1=CC=CC=C1)N=O
154195974,N-(2-Nitrosophenyl)nitrous amide,C1=CC=C(C(=C1)NN=O)N=O
25077385,N-alpha-acetyl-nona-D-arginine amide acetate,CC(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N
154111483,N-[4-chloro-2-(trifluoromethyl)phenyl]-N-methylnitrous amide,CN(C1=C(C=C(C=C1)Cl)C(F)(F)F)N=O
154123791,N-(2-pyridin-4-ylethyl)-N-[4-(trifluoromethyl)phenyl]nitrous amide,C1=CC(=CC=C1C(F)(F)F)N(CCC2=CC=NC=C2)N=O
145710838,"N-(5-Amino-6-chloro-2-(propylthio)pyrimidin-4-yl)-N-((3aS,4R,6S,6aR)-6-(2-hydroxyethoxy)-2,2-dimethyltetrahydro-3aH-cyclopenta[d][1,3]dioxol-4-yl)nitrous amide",CCCSC1=NC(=C(C(=N1)Cl)N)N([C@@H]2C[C@@H]([C@@H]3[C@H]2OC(O3)(C)C)OCCO)N=O
9571534,(NZ)-N-[3-allyl-4-[4-[(2Z)-3-allyl-2-(oxohydrazono)thiazol-4-yl]phenyl]thiazol-2-ylidene]nitrous amide,C=CCN1/C(=N/N=O)/SC=C1C2=CC=C(C=C2)C3=CS/C(=N\N=O)/N3CC=C
163322057,N-(methyl-13C-d3)-N-(2-(pyridin-2-yl)ethyl)nitrous amide,[2H][13C]([2H])([2H])N(CCC1=CC=CC=N1)N=O
162804595,yaku'amide A,CC[C@H](C)[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N/C(=C(/C)\CC)/C(=O)N[C@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)NC(=C(C)C)C(=O)N[C@H](CN(C)C)C(C)C)C(C)(C)O)C(C)(C)O)NC(=O)[C@@H](C(C)C)NC(=O)/C(=C(/C)\CC)/NC(=O)CNC(=O)/C(=C(\C)/CC)/NC(=O)[C@H]([C@@](C)(CC)O)NC(=O)C(C)(C)C(=O)[C@@H](C)CC(C)C
169443690,N-Methyl-N-(2-(pyridin-2-yl)propyl)nitrous Amide,CC(CN(C)N=O)C1=CC=CC=N1
169444426,N-Methyl-N-(4-methyl-1-nitrosopiperidin-3-yl)nitrous amide,CC1CCN(CC1N(C)N=O)N=O
169433686,N-(5-Aminopentan-2-yl)-N-(6-methoxyquinolin-8-yl)nitrous Amide,CC(CCCN)N(C1=C2C(=CC(=C1)OC)C=CC=N2)N=O
169434534,(R)-N-(3-(2-(Benzyloxy)-5-methylphenyl)-3-phenylpropyl)-N-isopropylnitrous amide,CC1=CC(=C(C=C1)OCC2=CC=CC=C2)[C@H](CCN(C(C)C)N=O)C3=CC=CC=C3
169434750,"N,N-Bis((4-(2-benzoyl-4-chlorophenyl)-5-methyl-4H-1,2,4-triazol-3-yl)methyl)nitrous Amide",CC1=NN=C(N1C2=C(C=C(C=C2)Cl)C(=O)C3=CC=CC=C3)CN(CC4=NN=C(N4C5=C(C=C(C=C5)Cl)C(=O)C6=CC=CC=C6)C)N=O
169441354,"N-((R)-1-Hydroxybutan-2-yl)-N-(2-(((R)-1-hydroxybutan-2-yl)amino)ethyl-1,1,2,2-d4)nitrous Amide",[2H]C([2H])(C([2H])([2H])N([C@H](CC)CO)N=O)N[C@H](CC)CO
169433687,N-(5-aminopentan-2-yl)-N-[6-(trideuteriomethoxy)quinolin-8-yl]nitrous amide,[2H]C([2H])([2H])OC1=CC(=C2C(=C1)C=CC=N2)N(C(C)CCCN)N=O
169434891,N-(1-Benzyl-4-methylpiperidin-3-yl)-N-methylnitrous amide,CC1CCN(CC1N(C)N=O)CC2=CC=CC=C2
169436347,"N-(3-((9H-Carbazol-4-yl)oxy)-2-hydroxypropyl)-N-(2-(2-methoxyphenoxy)ethyl-1,1,2,2-d4)nitrous Amide",[2H]C([2H])(C([2H])([2H])OC1=CC=CC=C1OC)N(CC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O)N=O
169437035,"N-(5,5-Diethoxypentyl)-N-methylnitrous Amide",CCOC(CCCCN(C)N=O)OCC
169441411,(R)-N-(3-(4-Hydroxynaphthalen-1-yl)-3-(thiophen-2-yl)propyl)-N-methylnitrous Amide,CN(CC[C@H](C1=CC=C(C2=CC=CC=C21)O)C3=CC=CS3)N=O
169441423,N-(1-Hydroxy-2-phenylbutan-2-yl)-N-methylnitrous Amide,CCC(CO)(C1=CC=CC=C1)N(C)N=O
169443691,N-(2-pyridin-2-ylpropyl)-N-(trideuteriomethyl)nitrous amide,[2H]C([2H])([2H])N(CC(C)C1=CC=CC=N1)N=O
169444427,N-Methyl-N-(4-methylpiperidin-3-yl)nitrous amide,CC1CCNCC1N(C)N=O
169444451,"N-Methyl-N-(2-((2'-methyl-[1,1'-biphenyl]-2-yl)methoxy)ethyl)nitrous Amide",CC1=CC=CC=C1C2=CC=CC=C2COCCN(C)N=O
13511141,"Bis(2,2-dimethylaziridinyl)phosphinic amide",CC1(CN1P(=O)(N)N2CC2(C)C)C
13275279,"N,N-Di[1,1'-biphenyl]-2-ylnitrous amide",C1=CC=C(C=C1)C2=CC=CC=C2N(C3=CC=CC=C3C4=CC=CC=C4)N=O
23423040,N-(3-fluorophenyl)nitrous amide,C1=CC(=CC(=C1)F)NN=O
23423356,"N-(3,4-dichlorophenyl)nitrous amide",C1=CC(=C(C=C1NN=O)Cl)Cl
23423041,N-(4-Fluorophenyl)nitrous amide,C1=CC(=CC=C1NN=O)F
23423357,"N-(3,5-dichlorophenyl)nitrous amide",C1=C(C=C(C=C1Cl)Cl)NN=O
156025011,2-acetylamino-N-benzyl-acryl-[15N]-amide,CC(=O)NC(=C)C(=O)[15NH]CC1=CC=CC=C1
156025619,Propane-2-sulfonic acid octadec-9-enyl-amide,CCCCCCCCC=CCCCCCCCCNS(=O)(=O)C(C)C
101037516,"N-[1-[(6-chloropyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitrous Amide",C1CN(C(N1)NN=O)CC2=CN=C(C=C2)Cl
176472923,N-(2-hydroxy-2-(3-hydroxyphenyl)ethyl)-N-methylnitrous amide,CN(CC(C1=CC(=CC=C1)O)O)N=O
176473147,"N-(bicyclo[4.2.0]octa-1,3,5-trien-7-yl)-N-(cyanomethyl)nitrous amide",C1C(C2=CC=CC=C21)N(CC#N)N=O
176476035,N-(furan-2-ylmethyl)nitrous amide,C1=COC(=C1)CNN=O
176483219,"(S)-N-(5-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)-N-(2-(thiophen-2-yl)ethyl)nitrous amide",C1CC2=C(C[C@H]1N(CCC3=CC=CS3)N=O)C=CC=C2O
176483383,(E)-N-(2-(((5-methoxy-1-(4-(trifluoromethyl)phenyl)pentylidene)amino)oxy)ethyl)nitrous amide,COCCCC/C(=N\OCCNN=O)/C1=CC=C(C=C1)C(F)(F)F
176486139,N-(2-(4-hydroxypiperidin-1-yl)ethyl)-N-methylnitrous amide,CN(CCN1CCC(CC1)O)N=O
177847861,N-(5-(4-Bromophenyl)-6-(2-((5-bromopyrimidin-2-yl)oxy)ethoxy)pyrimidin-4-yl)-N-propylnitrous amide,CCCN(C1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br)N=O
177829437,N-(2-Chloro-4-Hydroxyphenyl)Nitrous Amide,C1=CC(=C(C=C1O)Cl)NN=O
177830029,N-(4-bromo-3-fluorophenyl)-N-(6-(2-methyl-2H-tetrazol-5-yl)pyridin-3-yl)nitrous amide,CN1N=C(N=N1)C2=NC=C(C=C2)N(C3=CC(=C(C=C3)Br)F)N=O
177834505,"N,N-bis(2-bromophenyl)nitrous amide",C1=CC=C(C(=C1)N(C2=CC=CC=C2Br)N=O)Br
177835037,"N-(4,5,6-triaminopyrimidin-2-yl)nitrous amide",C1(=C(N=C(N=C1N)NN=O)N)N
177828684,"N-(5-chloro-2-(2,4-dichlorophenoxy)phenyl)-N-(4-chloro-2-nitrophenyl)nitrous amide",C1=CC(=C(C=C1Cl)[N+](=O)[O-])N(C2=C(C=CC(=C2)Cl)OC3=C(C=C(C=C3)Cl)Cl)N=O
177836909,"(S)-N-(2-(3,4-dihydroxyphenyl)-2-hydroxyethyl)-N-methylnitrous amide",CN(C[C@H](C1=CC(=C(C=C1)O)O)O)N=O
177828956,"N-((2S,3R,4S,6R)-2-(((2R,3S,4R,5R,8S,10S,11S,12R,13R,14S)-2-ethyl-3,4,10-trihydroxy-13-(((2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyltetrahydro-2H-pyran-2-yl)oxy)-3,5,6,8,10,12,14-heptamethyl-15-oxo-1-oxa-6-azacyclopentadecan-11-yl)oxy)-3-hydroxy-6-methyltetrahydro-2H-pyran-4-yl)-N-methylnitrous amide",CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@H](C[C@]([C@H]([C@@H]([C@H]([C@@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)N=O)O)(C)O)C)C)C)O)(C)O
177829436,N-((Ethylimino)Methylene)Nitrous Amide,CCN=C=NN=O
177831560,N-(3-(piperidin-1-ylmethyl)phenyl)nitrous amide,C1CCN(CC1)CC2=CC(=CC=C2)NN=O
177832640,"N,N'-(hexane-1,6-diyl)bis(N-(2-(3,4-dihydroxyphenyl)-2-hydroxyethyl)nitrous amide)",C1=CC(=C(C=C1C(CN(CCCCCCN(CC(C2=CC(=C(C=C2)O)O)O)N=O)N=O)O)O)O
177834504,N-(2-aminophenyl)-N-(2-bromophenyl)nitrous amide,C1=CC=C(C(=C1)N)N(C2=CC=CC=C2Br)N=O
177834564,N-(((3-(Dimethylamino)Propyl)Imino)Methylene)Nitrous Amide,CN(C)CCCN=C=NN=O
177836952,"N-(3-amino-2-hydroxypropyl)-N-(4-(3-oxo-1,5,2-dioxazinan-2-yl)phenyl)nitrous amide",C1C(=O)N(OCO1)C2=CC=C(C=C2)N(CC(CN)O)N=O
165940518,N-(2-aminoethyl)-N-ethylnitrous amide,CCN(CCN)N=O
121216821,N-(3-methylbutyl)-N-phenylnitrous amide,CC(C)CCN(C1=CC=CC=C1)N=O
166436760,N-Phenethyl-N-phenylnitrous amide,C1=CC=C(C=C1)CCN(C2=CC=CC=C2)N=O
172967476,N-(Benzyloxy)-N-ethylnitrous amide,CCN(N=O)OCC1=CC=CC=C1
172967480,N-Pentyl-N-phenylnitrous amide,CCCCCN(C1=CC=CC=C1)N=O
172967484,N-Butyl-N-isobutylnitrous amide,CCCCN(CC(C)C)N=O
172967516,N-Cyclohexyl-N-methoxynitrous amide,CON(C1CCCCC1)N=O
172967552,N-Ethyl-N-heptylnitrous amide,CCCCCCCN(CC)N=O
172967564,N-Allyl-N-benzylnitrous amide,C=CCN(CC1=CC=CC=C1)N=O
172967608,N-(Octan-2-yl)nitrous amide,CCCCCCC(C)NN=O
172967616,(R)-N-(Octan-2-yl)nitrous amide,CCCCCC[C@@H](C)NN=O
172967628,N-Ethyl-N-octylnitrous amide,CCCCCCCCN(CC)N=O
172967644,N-Cinnamyl-N-phenylnitrous amide,C1=CC=C(C=C1)/C=C/CN(C2=CC=CC=C2)N=O
172967664,N-(2-Oxoethyl)-N-vinylnitrous amide,C=CN(CC=O)N=O
172967672,N-(3-Iodophenyl)nitrous amide,C1=CC(=CC(=C1)I)NN=O
172967676,"N,N-Bis(1-phenylethyl)nitrous amide",CC(C1=CC=CC=C1)N(C(C)C2=CC=CC=C2)N=O
172967684,N-Chloro-N-propylnitrous amide,CCCN(N=O)Cl
172967696,N-Cyclooctyl-N-methylnitrous amide,CN(C1CCCCCCC1)N=O
172967708,"N,N-Bis(fluoromethyl)nitrous amide",C(N(CF)N=O)F
172967728,"N,N-Bis(3-ethylhexyl)nitrous amide",CCCC(CC)CCN(CCC(CC)CCC)N=O
172990012,(R)-N-(4-aminophenethyl)-N-(2-hydroxy-2-phenylethyl)nitrous amide,C1=CC=C(C=C1)[C@H](CN(CCC2=CC=C(C=C2)N)N=O)O
172994336,N-benzyl-N-(1-phenoxypropan-2-yl)nitrous Amide,CC(COC1=CC=CC=C1)N(CC2=CC=CC=C2)N=O
172994376,N-(2-hydroxyethyl)-N-(1-phenoxypropan-2-yl)nitrous Amide,CC(COC1=CC=CC=C1)N(CCO)N=O
243386,N-phenyl-N-pyridin-2-ylnitrous amide,C1=CC=C(C=C1)N(C2=CC=CC=N2)N=O
283359,N-[2-(Nitroso-phenyl-amino)ethyl]-N-phenyl-nitrous amide,C1=CC=C(C=C1)N(CCN(C2=CC=CC=C2)N=O)N=O
6453779,"Cholecystokinin (31-33) amide, butyloxycarbonyl-",CC(C)(C)OC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N
10142798,N-(4-(2-(4-(3-cyano-5-trifluoromethylphenyl)piperazin-1-yl)ethyl)cyclohexyl)-3-pyridinesulfonic amide,C1CC(CCC1CCN2CCN(CC2)C3=CC(=CC(=C3)C(F)(F)F)C#N)NS(=O)(=O)C4=CN=CC=C4
3091786,2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)NC(=O)C3=CC=NN3C)C
11953719,Phenylalanine amide hydrochloride,C1=CC=C(C=C1)C[C@@H](C(=O)N)N.Cl
22874993,"N-(2-aminoethyl)-3,7,12-trihydroxycholan-24-amide",C[C@H](CCC(=O)NCCN)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
126456058,"N-ethyl-N-(1,1,2,2-tetradeuterioethyl)nitrous amide",[2H]C([2H])C([2H])([2H])N(CC)N=O
129267789,N-[3-(trifluoromethyl)phenyl]nitrous amide,C1=CC(=CC(=C1)NN=O)C(F)(F)F
153649224,"N-[3-[5-(3,5-dichlorophenyl)-5-(trifluoromethyl)-4H-1,2-oxazol-3-yl]phenyl]nitrous amide",C1C(=NOC1(C2=CC(=CC(=C2)Cl)Cl)C(F)(F)F)C3=CC(=CC=C3)NN=O
154226497,N-Cyclohexyl-N-ethylnitrous amide,CCN(C1CCCCC1)N=O
3082491,Leucyl-phenylalanine amide,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N)N
3082895,"Dopamine, lys-pro-amide-",C1C[C@H](N(C1)C(=O)CC2=CC(=C(C=C2)O)O)C(=O)NC(=O)[C@H](CCCCN)N
3082894,"dopamine, N-benzyloxycarboxyl-Lys-Pro-amide-",C1C[C@H](N(C1)C(=O)CC2=CC(=C(C=C2)O)O)C(=O)NC(=O)[C@H](CCCCN)NC(=O)OCC3=CC=CC=C3
3083446,"GNFFRF-amide protein, Moniezia expansa",C1=CC=C(C=C1)C[C@@H](C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)CN
16035876,6-(4-(5-Fluoro-2-trifluoromethylbenzoyl)piperazin-1-yl)pyridazine-3-carboxylic acid (2-cyclopropylethyl)amide,C1CC1CCNC(=O)C2=NN=C(C=C2)N3CCN(CC3)C(=O)C4=C(C=CC(=C4)F)C(F)(F)F
23667625,Adenosine 5'-phosphor(adamantyl)amidate,C1C2CC3CC1CC(C2)(C3)NP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O.[Na+]
22990541,N-(6-methyloctan-3-yl)-N-[4-[6-methyloctan-3-yl(nitroso)amino]phenyl]nitrous amide,CCC(C)CCC(CC)N(C1=CC=C(C=C1)N(C(CC)CCC(C)CC)N=O)N=O
5772367,"(NE)-N-(3-ethyl-1,3-benzothiazol-2-ylidene)nitrous amide",CCN\1C2=CC=CC=C2S/C1=N/N=O
132781939,N-tert-Butyl-N-(4-nitrophenyl)nitrous amide,CC(C)(C)N(C1=CC=C(C=C1)[N+](=O)[O-])N=O
85628081,N-Phenyl-N-(o-tolyl)nitrous amide,CC1=CC=CC=C1N(C2=CC=CC=C2)N=O
5487470,Myelin peptide amide-12,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N)NC(=O)C
5487862,Succinylalanylalanyl-prolyl-phenylalanine-4-methylcoumaryl-7-amide,CC1=CC(=O)OC2=C1C=CC(=C2)N[C@@H](CC3=CC=CC=C3)C(=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CCC(=O)O
12329508,N-[3-(4-Methoxyphenyl)-3-oxopropyl]-N-pyridin-2-ylnitrous amide,COC1=CC=C(C=C1)C(=O)CCN(C2=CC=CC=N2)N=O
24968984,"2-Phenyl-pyrimidine-5-carboxylic acid (2,3-dihydro-indol-1-yl)-amide",C1CN(C2=CC=CC=C21)NC(=O)C3=CN=C(N=C3)C4=CC=CC=C4
24973925,N-ethyl-N-(m-tolyl)-nitrous amide,CCN(C1=CC=CC(=C1)C)N=O
45091697,N-[(1R)-1-Phenylethyl]nitrous amide,C[C@H](C1=CC=CC=C1)NN=O
125640,Glycylprolyl-4-methylcoumaryl-7-amide,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@@H]3CCCN3C(=O)CN
126377,tertiary-Butyloxycarbonyl-phenylalanyl-seryl-arginyl-4-methylcoumarin-7-amide,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OC(C)(C)C
125187,Benzyloxycarbonyl-phenylalanylarginine-4-methylcoumaryl-7-amide,CC1=CC(=O)OC2=C1C=CC(=C2)N[C@@H](CCCN=C(N)N)C(=O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4
127418,N-Ethyl-17-methyl-delta(8)-tetrahydrocannabinol-18-oic amide,CCNC(=O)C(C)CCCC1=CC2=C(C3CC(=CCC3C(O2)(C)C)C)C(=C1)C
127574,Pyroglutamylalanine amide,C[C@H](C(=O)N)NC(=O)[C@@H]1CCC(=O)N1
127681,Acetylcarnitine arginyl amide,CC(=O)O[C@H](CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[N+](C)(C)C
132936,Benzyloxycarbonylleucyl-leucyl-leucyl-4-methyl-coumaryl-7-amide,CC1=CC(=O)OC2=C1C=CC(=C2)N[C@@H](CC(C)C)C(=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC3=CC=CC=C3
44149611,DOTA-glycyl-glycyl-glycyl-(4-nitrophenyl)alanine amide,C1CN(CCN(CCN(CCN1CC(=O)NCC(=O)NCC(=O)NCC(=O)NC(=O)[C@H](CC2=CC=C(C=C2)[N+](=O)[O-])N)CC(=O)O)CC(=O)O)CC(=O)O
56951189,Gambogic Amide,CC(=CCC[C@@]1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)O[C@@]45[C@H]6C[C@@H](C=C4C3=O)C(=O)[C@@]5(OC6(C)C)C/C=C(/C)\C(=O)N)O)C)C
12329507,N-(3-Oxo-3-phenylpropyl)-N-pyridin-2-ylnitrous amide,C1=CC=C(C=C1)C(=O)CCN(C2=CC=CC=N2)N=O
12651823,N-Isopropyl-N-methoxynitrous amide,CC(C)N(N=O)OC
12835568,N-(2-Nitrophenyl)-N-phenylnitrous amide,C1=CC=C(C=C1)N(C2=CC=CC=C2[N+](=O)[O-])N=O
12776037,N-(3-chlorophenyl)nitrous amide,C1=CC(=CC(=C1)Cl)NN=O
12776041,N-(2-Methoxyphenyl)nitrous amide,COC1=CC=CC=C1NN=O
12630792,N-(1-methoxyethenyl)-N-methylnitrous amide,CN(C(=C)OC)N=O
12735902,N-(p-tolyl)nitrous amide,CC1=CC=C(C=C1)NN=O
12673457,"N,N-Bis(2,2-dinitroethyl)nitrous amide",C(C([N+](=O)[O-])[N+](=O)[O-])N(CC([N+](=O)[O-])[N+](=O)[O-])N=O
12776036,N-(2-Chlorophenyl)nitrous amide,C1=CC=C(C(=C1)NN=O)Cl
12735903,N-(4-Methoxyphenyl)nitrous amide,COC1=CC=C(C=C1)NN=O
12776038,N-(4-bromophenyl)nitrous amide,C1=CC(=CC=C1NN=O)Br
12776042,N-(3-Methoxyphenyl)nitrous amide,COC1=CC=CC(=C1)NN=O
12776035,N-(m-Tolyl)nitrous amide,CC1=CC(=CC=C1)NN=O
12776039,N-(2-nitrophenyl)nitrous amide,C1=CC=C(C(=C1)NN=O)[N+](=O)[O-]
12776043,"N-(2,5-dichlorophenyl)nitrous amide",C1=CC(=C(C=C1Cl)NN=O)Cl
13043617,"N-Methyl-N-(5-phenyl-3H-1,4-benzodiazepin-2-yl)nitrous amide",CN(C1=NC2=CC=CC=C2C(=NC1)C3=CC=CC=C3)N=O
12936638,"N-(3,5-Dimethylphenyl)-N-methylnitrous amide",CC1=CC(=CC(=C1)N(C)N=O)C
12937302,N-Phenyl-N-propylnitrous amide,CCCN(C1=CC=CC=C1)N=O
195861,4-(N-2-chloroethyl-N-methylamino)benzyl-gamma-amide dATP,CN(CCCl)C1=CC=C(C=C1)CNP(=O)(O)OP(=O)(OC[C@@H]2[C@H](C[C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O)O
196483,Bis(dinitrofluorobenzene)pimelic acid amide,C1=C(C=C(C(=C1NC(=O)CCCCCC(=O)NC2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])F)F)[N+](=O)[O-])[N+](=O)[O-]
219188,"N,N-bis(2-ethylhexyl)nitrous amide",CCCCC(CC)CN(CC(CC)CCCC)N=O
230240,N-(2-chloroethyl)-N-propylnitrous amide,CCCN(CCCl)N=O
228158,"N,N-bis[2-(2-acetylhydrazinyl)-2-oxoethyl]nitrous amide",CC(=O)NNC(=O)CN(CC(=O)NNC(=O)C)N=O
231989,"N-methyl-N-[2,4,6-trimethyl-3-[methyl(nitroso)amino]phenyl]nitrous amide",CC1=CC(=C(C(=C1N(C)N=O)C)N(C)N=O)C
21657860,N-(Aminooxy)-N-phenylnitrous amide,C1=CC=C(C=C1)N(N=O)ON
21538151,N-Isobutylnitrous amide,CC(C)CNN=O
55287405,N-(2-methyl-1H-imidazol-5-yl)nitrous amide,CC1=NC=C(N1)NN=O
22212584,N-Isobutyl-N-pentylnitrous amide,CCCCCN(CC(C)C)N=O
54042547,N-Dodecyl-N-ethylnitrous amide,CCCCCCCCCCCCN(CC)N=O
152922,Mannonic amide,C([C@H]([C@H]([C@@H]([C@@H](C(=O)N)O)O)O)O)O
170466,"N-Cyclohexyl-5-O-acetyl-2,4-O-(4-methoxybenzylidene)glucaro-1-amide-6,3-lactone",CC(=O)OC1C2C(C(OC(O2)C3=CC=C(C=C3)OC)C(=O)NC4CCCCC4)OC1=O
186378,N-butan-2-yl-N-(hydroxymethyl)nitrous Amide,CCC(C)N(CO)N=O
